"","V1","V2","V3","V4","V5","V6","V7"
"74",0.00452419696375728,0.0194803513586521,0.485337555408478,0.379336506128311,0.0792868733406067,0.00781793799251318,0.00354085583239794
"75",0.00794888380914927,0.0349379815161228,0.238642409443855,0.519371151924133,0.22149632871151,0.023544292896986,0.0053571262396872
"76",0.00452419696375728,0.0194803513586521,0.485337555408478,0.379336506128311,0.0792868733406067,0.00781793799251318,0.00354085583239794
"77",0.00797124672681093,0.0264969747513533,0.0315133482217789,0.204525545239449,0.731768429279327,0.18734236061573,0.00491704093292356
"78",0.00248607923276722,0.00619559362530708,0.294413179159164,0.518976092338562,0.104103557765484,0.011437926441431,0.0016112623270601
"79",0.00479209842160344,0.00292284530587494,0.112923711538315,0.532902359962463,0.308705627918243,0.082885630428791,0.00294087431393564
"80",0.00470434315502644,0.00266233924776316,0.0708814635872841,0.454605013132095,0.38600891828537,0.12252813577652,0.00300560728646815
"81",0.00564435683190823,0.0179491732269526,0.0727270692586899,0.494645327329636,0.496131986379623,0.0575968250632286,0.00363354152068496
"82",0.00849643163383007,0.0233957897871733,0.617852330207825,0.327118933200836,0.0718726739287376,0.00987488497048616,0.0068236798979342
"83",0.00844789482653141,0.024234127253294,0.60936176776886,0.325958013534546,0.0778130516409874,0.00960478838533163,0.006936174351722
"84",0.00316925696097314,0.00341135682538152,0.0475156307220459,0.624301850795746,0.460447371006012,0.0583967380225658,0.00222630938515067
"85",0.00956850964576006,0.109271354973316,0.616037607192993,0.367585569620132,0.00965671800076962,0.0186308715492487,0.0038391484413296
"86",0.0023972736671567,0.0039447583258152,0.0959109589457512,0.567634284496307,0.281343996524811,0.0390104241669178,0.00134378159418702
"87",0.00259545631706715,0.00783610064536333,0.378831833600998,0.633594870567322,0.0694997012615204,0.0109817525371909,0.00149082066491246
"88",0.00202221982181072,0.00178475154098123,0.136726126074791,0.50327330827713,0.199055477976799,0.0292546097189188,0.00108365074265748
"89",0.00445275334641337,0.0317038521170616,0.262974500656128,0.440336912870407,0.162124752998352,0.0173986703157425,0.00250753643922508
"90",0.00202221982181072,0.00178475154098123,0.136726126074791,0.50327330827713,0.199055477976799,0.0292546097189188,0.00108365074265748
"91",0.0157437287271023,0.258475840091705,0.162588194012642,0.137208178639412,0.199478134512901,0.0737801715731621,0.0112203527241945
"92",0.00388451153412461,0.0182695798575878,0.171684175729752,0.501398801803589,0.151156216859818,0.0188538823276758,0.00235887174494565
"93",0.00596889760345221,0.0689293071627617,0.703280031681061,0.287357568740845,0.0282402243465185,0.00519747333601117,0.00431801611557603
"94",0.00596889760345221,0.0689293071627617,0.703280031681061,0.287357568740845,0.0282402243465185,0.00519747333601117,0.00431801611557603
"95",0.00334412720985711,0.0045525599271059,0.168407559394836,0.513300001621246,0.256664633750916,0.0326462648808956,0.00202687783166766
"96",0.00288766366429627,0.00364900380373001,0.156589344143867,0.51012134552002,0.254537373781204,0.0319600738584995,0.00172141473740339
"97",0.0036841738037765,0.0152208367362618,0.0643805041909218,0.21668741106987,0.371565908193588,0.124262906610966,0.00175120844505727
"98",0.00452970247715712,0.0101204616948962,0.172800049185753,0.436334818601608,0.22344172000885,0.0484467409551144,0.00253872037865222
"99",0.00423545902594924,0.0107788611203432,0.102625995874405,0.308318644762039,0.399014830589294,0.0809126645326614,0.00199612276628613
"100",0.00692747859284282,0.0181323438882828,0.155318975448608,0.193426698446274,0.368424952030182,0.0882064402103424,0.00364734884351492
"101",0.014601556584239,0.179992541670799,0.189476549625397,0.105880059301853,0.250774562358856,0.0545114353299141,0.0116930641233921
"102",0.00263117835856974,0.00327861378900707,0.0490017235279083,0.339635580778122,0.433862030506134,0.108261547982693,0.0013217837549746
"103",0.00452970247715712,0.0101204616948962,0.172800049185753,0.436334818601608,0.22344172000885,0.0484467409551144,0.00253872037865222
"104",0.00423545902594924,0.0107788611203432,0.102625995874405,0.308318644762039,0.399014830589294,0.0809126645326614,0.00199612276628613
"105",0.00378671661019325,0.00900008901953697,0.098326213657856,0.326594114303589,0.380146592855453,0.077360063791275,0.00177491165231913
"106",0.00203483062796295,0.00262777949683368,0.109985083341599,0.480649322271347,0.263088673353195,0.044030923396349,0.00102019507903606
"107",0.00588792469352484,0.0341359376907349,0.679864525794983,0.325819969177246,0.0261816829442978,0.00634314026683569,0.00480703730136156
"108",0.00224267598241568,0.00191535206977278,0.170555487275124,0.587852716445923,0.147298008203506,0.0278744157403708,0.00134097354020923
"109",0.00480029638856649,0.024545818567276,0.591675937175751,0.318742752075195,0.0281349290162325,0.00738651119172573,0.00397155107930303
"110",0.00257403706200421,0.0111707812175155,0.407950192689896,0.541808485984802,0.0565917529165745,0.00716079166159034,0.00176463858224452
"111",0.00257403706200421,0.0111707812175155,0.407950192689896,0.541808485984802,0.0565917529165745,0.00716079166159034,0.00176463858224452
"112",0.00257403706200421,0.0111707812175155,0.407950192689896,0.541808485984802,0.0565917529165745,0.00716079166159034,0.00176463858224452
"113",0.00257403706200421,0.0111707812175155,0.407950192689896,0.541808485984802,0.0565917529165745,0.00716079166159034,0.00176463858224452
"114",0.00528099061921239,0.0135166766121984,0.0594487227499485,0.15535344183445,0.61095130443573,0.173267275094986,0.00252660061232746
"115",0.00290368101559579,0.00521203456446528,0.268572360277176,0.491548389196396,0.175514802336693,0.0158481802791357,0.00174870202317834
"116",0.0047347778454423,0.0543462596833706,0.440445452928543,0.44473785161972,0.124134287238121,0.00724415387958288,0.00280336802825332
"117",0.00203331280499697,0.00195359997451305,0.169026061892509,0.536638200283051,0.14625395834446,0.0294623542577028,0.00110237638000399
"118",0.00257403706200421,0.0111707812175155,0.407950192689896,0.541808485984802,0.0565917529165745,0.00716079166159034,0.00176463858224452
"119",0.00194008403923362,0.00643658032640815,0.18481782078743,0.574787497520447,0.13353967666626,0.0137461600825191,0.00119201268535107
"120",0.00194008403923362,0.00643658032640815,0.18481782078743,0.574787497520447,0.13353967666626,0.0137461600825191,0.00119201268535107
"121",0.00229630223475397,0.00627611484378576,0.154756292700768,0.491983681917191,0.225702151656151,0.0207857508212328,0.00130221818108112
"122",0.00229630223475397,0.00627611484378576,0.154756292700768,0.491983681917191,0.225702151656151,0.0207857508212328,0.00130221818108112
"123",0.00229630223475397,0.00627611484378576,0.154756292700768,0.491983681917191,0.225702151656151,0.0207857508212328,0.00130221818108112
"124",0.00229630223475397,0.00627611484378576,0.154756292700768,0.491983681917191,0.225702151656151,0.0207857508212328,0.00130221818108112
"125",0.00837226305156946,0.071022056043148,0.593211233615875,0.299429267644882,0.0701250731945038,0.00811895076185465,0.00596819026395679
"126",0.00335907586850226,0.0109220538288355,0.206518888473511,0.47044113278389,0.235081404447556,0.0136906048282981,0.00231743254698813
"127",0.00291855703108013,0.0085373492911458,0.236475974321365,0.429454743862152,0.174462378025055,0.0113794729113579,0.0022061278577894
"128",0.00194008403923362,0.00643658032640815,0.18481782078743,0.574787497520447,0.13353967666626,0.0137461600825191,0.00119201268535107
"129",0.00389077700674534,0.00186251348350197,0.117339469492435,0.702427208423615,0.180126011371613,0.0522413179278374,0.00272685312665999
"130",0.00335754361003637,0.00961951352655888,0.105284065008163,0.581164538860321,0.286883801221848,0.0304836016148329,0.00205975491553545
"131",0.00389077700674534,0.00186251348350197,0.117339469492435,0.702427208423615,0.180126011371613,0.0522413179278374,0.00272685312665999
"132",0.00308882258832455,0.00955027993768454,0.120799668133259,0.529310762882233,0.258336573839188,0.020660538226366,0.00206620548851788
"133",0.00389077700674534,0.00186251348350197,0.117339469492435,0.702427208423615,0.180126011371613,0.0522413179278374,0.00272685312665999
"134",0.00335754361003637,0.00961951352655888,0.105284065008163,0.581164538860321,0.286883801221848,0.0304836016148329,0.00205975491553545
"135",0.00260868179611862,0.00308294338174164,0.0878690406680107,0.582888662815094,0.326069384813309,0.0384750030934811,0.00158359459601343
"136",0.00246432656422257,0.0075128567405045,0.0248072482645512,0.528788387775421,0.469892263412476,0.0708923414349556,0.00162257836200297
"137",0.00430924026295543,0.0296787191182375,0.406184464693069,0.576231062412262,0.00856833439320326,0.0202683955430984,0.00173223449382931
"138",0.00468390481546521,0.0314274504780769,0.425538182258606,0.55997896194458,0.00797441881150007,0.0208053104579449,0.00192759314086288
"139",0.012120951898396,0.133691355586052,0.729754269123077,0.291092574596405,0.0135532217100263,0.00750998361036181,0.00842821411788464
"140",0.00663106655701995,0.0255063958466053,0.59963071346283,0.314754694700241,0.08039241284132,0.00786341074854136,0.00547656510025263
"141",0.00257076881825924,0.00315212109126151,0.0548862889409065,0.484285414218903,0.3575339615345,0.0799473002552986,0.00125386461149901
"142",0.0045650452375412,0.018380293622613,0.137805715203285,0.54660040140152,0.255350023508072,0.040637843310833,0.00249981391243637
"143",0.00357040739618242,0.0154160745441914,0.156598925590515,0.674085021018982,0.186729967594147,0.0227343775331974,0.00217317044734955
"144",0.00228092935867608,0.00198832852765918,0.179820328950882,0.579329669475555,0.117888003587723,0.0380706116557121,0.00111548812128603
"145",0.00465740170329809,0.0102236643433571,0.0950585752725601,0.419714719057083,0.420232445001602,0.0752259790897369,0.00244574388489127
"146",0.00691562751308084,0.0322735160589218,0.104327872395515,0.379334688186646,0.410284370183945,0.0677664950489998,0.00380190555006266
"147",0.00868631433695555,0.0457810014486313,0.049288421869278,0.251057177782059,0.601529061794281,0.125501736998558,0.00516890315338969
"148",0.0019133040914312,0.00278945663012564,0.367802649736404,0.543462693691254,0.0448561571538448,0.0174424853175879,0.000913461029995233
"149",0.00278905755840242,0.0042171417735517,0.085562638938427,0.522847056388855,0.267485678195953,0.0565573573112488,0.00133745255880058
"150",0.00257076881825924,0.00315212109126151,0.0548862889409065,0.484285414218903,0.3575339615345,0.0799473002552986,0.00125386461149901
"151",0.00844470039010048,0.0445746220648289,0.108468696475029,0.358370631933212,0.423003613948822,0.0726500675082207,0.00470765074715018
"152",0.00484372256323695,0.0203858111053705,0.105939231812954,0.42264848947525,0.384833693504333,0.0445474833250046,0.00296411081217229
"153",0.00573082221671939,0.0103826196864247,0.0339024998247623,0.265925049781799,0.685803472995758,0.165157809853554,0.00334650697186589
"154",0.0104000810533762,0.355075806379318,0.722267985343933,0.290747672319412,0.00757611589506269,0.00528375431895256,0.00670260284096003
"155",0.00557865528389812,0.00311656226404011,0.054390586912632,0.330803126096725,0.570197820663452,0.170564100146294,0.00326924049295485
"156",0.00484372256323695,0.0203858111053705,0.105939231812954,0.42264848947525,0.384833693504333,0.0445474833250046,0.00296411081217229
"157",0.00573082221671939,0.0103826196864247,0.0339024998247623,0.265925049781799,0.685803472995758,0.165157809853554,0.00334650697186589
"158",0.00316086504608393,0.00897375959903002,0.526559174060822,0.472601652145386,0.0552127882838249,0.00954407546669245,0.00183915812522173
"159",0.00217532319948077,0.00546523230150342,0.191342309117317,0.522049784660339,0.213969022035599,0.0115026766434312,0.00153452134691179
"160",0.00454358989372849,0.00305612361989915,0.0900968834757805,0.697375416755676,0.362442910671234,0.0516812801361084,0.0031900848262012
"161",0.00320385955274105,0.00732139544561505,0.162116542458534,0.506457388401031,0.202188447117805,0.020754836499691,0.00189411721657962
"162",0.00400901725515723,0.00758298765867949,0.0950749814510345,0.355038434267044,0.381121248006821,0.092308521270752,0.00186300370842218
"163",0.00277916551567614,0.00868017785251141,0.407360106706619,0.530129253864288,0.0684317201375961,0.00905235484242439,0.00179989344906062
"164",0.00717958342283964,0.0334224440157413,0.665124237537384,0.319842010736465,0.0388791933655739,0.00772856175899506,0.00566826015710831
"165",0.00277916551567614,0.00868017785251141,0.407360106706619,0.530129253864288,0.0684317201375961,0.00905235484242439,0.00179989344906062
"166",0.00632365560159087,0.0363593511283398,0.288238018751144,0.374882489442825,0.120398759841919,0.0207025688141584,0.00471825059503317
"167",0.00275505217723548,0.00878688786178827,0.413684219121933,0.527476370334625,0.0688788294792175,0.00876444019377232,0.00177614635322243
"168",0.00277916551567614,0.00868017785251141,0.407360106706619,0.530129253864288,0.0684317201375961,0.00905235484242439,0.00179989344906062
"169",0.00717958342283964,0.0334224440157413,0.665124237537384,0.319842010736465,0.0388791933655739,0.00772856175899506,0.00566826015710831
"170",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"171",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"172",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"173",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"174",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"175",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"176",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"177",0.00684053730219603,0.0667377412319183,0.253319919109344,0.539116263389587,0.174199908971786,0.0180496852844954,0.00414690328761935
"178",0.00297461682930589,0.00605162233114243,0.203086584806442,0.452306389808655,0.16606779396534,0.0136737767606974,0.00234486628323793
"179",0.00324944430030882,0.00373213714919984,0.174839958548546,0.538874506950378,0.22211828827858,0.0239283610135317,0.00210533663630486
"180",0.00454392191022635,0.0134493708610535,0.0933182910084724,0.249536529183388,0.392273128032684,0.10802798718214,0.00212645926512778
"181",0.00462134508416057,0.0187086630612612,0.136724516749382,0.682042300701141,0.272843509912491,0.0268498752266169,0.00303033506497741
"182",0.00745146488770843,0.0919811204075813,0.551935732364655,0.385582834482193,0.0182088669389486,0.0156576428562403,0.00276862783357501
"183",0.00380828068591654,0.0125032747164369,0.135196387767792,0.57098776102066,0.266340523958206,0.0259341355413198,0.00235261744819582
"184",0.00745146488770843,0.0919811204075813,0.551935732364655,0.385582834482193,0.0182088669389486,0.0156576428562403,0.00276862783357501
"185",0.00439828541129827,0.0016056188615039,0.0699090957641602,0.524202346801758,0.458565175533295,0.105762287974358,0.00276738777756691
"186",0.00690548913553357,0.0125101590529084,0.628301978111267,0.314278483390808,0.0527026429772377,0.0120052685961127,0.00480226520448923
"187",0.00704999873414636,0.0284915864467621,0.579435884952545,0.396258234977722,0.0152739472687244,0.0107569294050336,0.00487108901143074
"188",0.00673963408917189,0.0187928695231676,0.0698431134223938,0.384513378143311,0.449629038572311,0.0620152465999126,0.0048726606182754
"189",0.00357552245259285,0.00564583670347929,0.0625716298818588,0.316657930612564,0.492003262042999,0.106261998414993,0.00175924913492054
"190",0.00421024672687054,0.0148647176101804,0.255456268787384,0.487074941396713,0.165448069572449,0.0247816629707813,0.00212287227623165
"191",0.00238435179926455,0.00269493530504405,0.0904372408986092,0.534725785255432,0.221034854650497,0.0502899438142776,0.00116698583588004
"192",0.00326311029493809,0.00461754063144326,0.168883174657822,0.523557960987091,0.167368620634079,0.0493587739765644,0.00161433569155633
"193",0.00357552245259285,0.00564583670347929,0.0625716298818588,0.316657930612564,0.492003262042999,0.106261998414993,0.00175924913492054
"194",0.00336794531904161,0.00775071326643229,0.259639710187912,0.624801874160767,0.134072318673134,0.0207301285117865,0.00194564007688314
"195",0.0034076611045748,0.00548509275540709,0.126805320382118,0.370227247476578,0.26758223772049,0.076556384563446,0.00161407305859029
"196",0.00293497671373188,0.00951116345822811,0.386005759239197,0.555261075496674,0.0787627696990967,0.00917548593133688,0.00194699806161225
"197",0.00542678078636527,0.019589563831687,0.618787884712219,0.356659054756165,0.0285412631928921,0.0101403146982193,0.00370143144391477
"198",0.00421024672687054,0.0148647176101804,0.255456268787384,0.487074941396713,0.165448069572449,0.0247816629707813,0.00212287227623165
"199",0.00349134532734752,0.00534869218245149,0.0399482287466526,0.297443628311157,0.576891660690308,0.123210795223713,0.00188049988355488
"200",0.00197155121713877,0.0023054729681462,0.0567813962697983,0.427507817745209,0.366021901369095,0.0697461068630219,0.00100127537734807
"201",0.00594181846827269,0.0247629564255476,0.556759178638458,0.353631168603897,0.0696827545762062,0.00821205414831638,0.00461861491203308
"202",0.00219911150634289,0.0047490862198174,0.179398119449615,0.513690233230591,0.210128352046013,0.0142603470012546,0.00146426830906421
"203",0.00180225865915418,0.0039314073510468,0.260932564735413,0.488625079393387,0.0825489982962608,0.0121517479419708,0.00106113404035568
"204",0.00351260812021792,0.00867202039808035,0.0919162184000015,0.386624664068222,0.386691480875015,0.0641467645764351,0.00176974956411868
"205",0.00594181846827269,0.0247629564255476,0.556759178638458,0.353631168603897,0.0696827545762062,0.00821205414831638,0.00461861491203308
"206",0.00236371858045459,0.0054427869617939,0.209855735301971,0.482535511255264,0.216951236128807,0.0131816221401095,0.00152806180994958
"207",0.00219911150634289,0.0047490862198174,0.179398119449615,0.513690233230591,0.210128352046013,0.0142603470012546,0.00146426830906421
"208",0.00576504087075591,0.0626591891050339,0.54084587097168,0.394570827484131,0.0467059649527073,0.00772443413734436,0.00327247381210327
"209",0.00732082361355424,0.122086934745312,0.576229095458984,0.299323588609695,0.0700102671980858,0.00692988419905305,0.00465682009235024
"210",0.00271865865215659,0.0104927932843566,0.156728744506836,0.467427492141724,0.244846075773239,0.0169320963323116,0.00167311169207096
"211",0.00296921073459089,0.00628557894378901,0.0813933685421944,0.399848163127899,0.341902732849121,0.0633976384997368,0.00148920179344714
"212",0.00564922718331218,0.0335400253534317,0.648661673069,0.32707941532135,0.0294285304844379,0.00774216931313276,0.00425824290141463
"213",0.00381896505132318,0.00612176302820444,0.222041115164757,0.618640005588531,0.154487207531929,0.0331588760018349,0.00215588673017919
"214",0.00749882543459535,0.067612886428833,0.760901570320129,0.287909895181656,0.0256030634045601,0.00528709357604384,0.00556587195023894
"215",0.00418943678960204,0.00711874570697546,0.0339844226837158,0.505418360233307,0.553087651729584,0.0886093825101852,0.00285337516106665
"216",0.0107399895787239,0.10146226733923,0.817068874835968,0.214539527893066,0.0255160462111235,0.00546019896864891,0.0080726183950901
"217",0.00749882543459535,0.067612886428833,0.760901570320129,0.287909895181656,0.0256030634045601,0.00528709357604384,0.00556587195023894
"218",0.00275683705694973,0.00717970635741949,0.188482269644737,0.567195296287537,0.135576695203781,0.0323650687932968,0.00136950216256082
"219",0.00253644399344921,0.00512098288163543,0.0950974598526955,0.49474960565567,0.234583809971809,0.0509496740996838,0.00123790733050555
"220",0.00501554040238261,0.0137369120493531,0.123506553471088,0.571184277534485,0.320763260126114,0.0406839996576309,0.00299049913883209
